Date,Year,Month,Day,Hour,Minute,Open Price,High,Low,Close,Volume,RSI,MACD_M,MACD_S,STO_K,STO_D
1346,2018,4,6,0,0,0.76664,0.76995,0.76576,0.76718,129857,43.63195345,-0.00328243,-0.00377774,44.37022901,44.37022901
1347,2018,4,8,0,0,0.76785,0.76801,0.76691,0.76769,2429,45.26011101,-0.00315556,-0.00367723,32.61562998,32.61562998
1348,2018,4,9,0,0,0.7677,0.7711,0.76521,0.76964,98813,51.50814609,-0.00286464,-0.00354123,13.90593047,13.90593047
1349,2018,4,10,0,0,0.76964,0.7768,0.76936,0.7766,109929,67.13068508,-0.00204886,-0.00331598,20.4040404,20.4040404
1350,2018,4,11,0,0,0.77659,0.77727,0.77395,0.77601,89786,65.05781601,-0.00143342,-0.00303603,24.59016393,24.59016393
1351,2018,4,12,0,0,0.776,0.77715,0.77382,0.77563,88741,63.58256072,-0.00096523,-0.00269488,52.4897481,52.4897481
1352,2018,4,13,0,0,0.77564,0.78099,0.77524,0.77607,79056,64.66496402,-0.00055231,-0.00232996,67.33721546,67.33721546
1353,2018,4,15,0,0,0.77646,0.77788,0.77627,0.77778,1456,68.86130129,-0.00008609,-0.00197036,74.34761201,74.34761201
1354,2018,4,16,0,0,0.77774,0.77845,0.77521,0.77812,33941,69.69612095,0.00030728,-0.00156458,65.82964057,65.82964057
1355,2018,4,17,0,0,0.77812,0.77912,0.77602,0.777,38234,63.18586532,0.00052264,-0.0011418,48.18225885,48.18225885
1356,2018,4,18,0,0,0.77699,0.77974,0.77443,0.77877,39530,68.59460126,0.0008266,-0.00069934,39.06705539,39.06705539
1357,2018,4,19,0,0,0.77878,0.78128,0.7719,0.77265,50594,43.0691869,0.00056712,-0.00031803,31.70234455,31.70234455
1358,2018,4,20,0,0,0.77266,0.77288,0.76553,0.76696,45962,30.68400186,-0.00009654,-0.0001011,43.59255203,43.59255203
1359,2018,4,22,0,0,0.7672,0.76743,0.76622,0.76692,1724,30.61180484,-0.00061859,-0.00001057,54.6612623,54.6612623
1360,2018,4,23,0,0,0.7669,0.76827,0.75998,0.76058,45734,21.33086735,-0.00152631,-0.00007291,61.20973044,61.20973044
1361,2018,4,24,0,0,0.76058,0.76208,0.75785,0.76021,56668,20.89945056,-0.00224961,-0.0002615,63.54642314,63.54642314
1362,2018,4,25,0,0,0.7602,0.76063,0.75524,0.75681,55565,17.17537325,-0.00306188,-0.00059214,53.38809035,53.38809035
1363,2018,4,26,0,0,0.75681,0.75888,0.75471,0.75546,64520,15.86575087,-0.00377108,-0.00104529,38.31089351,38.31089351
